date,day_of_week,carrier,fl_num,dest,sch_dep,sch_arr,arr_delay
2018-12-10,1,DL,949,DTW,13.666666666666666,16.1,-33.0
2018-12-10,1,DL,1223,ATL,17.266666666666666,20.483333333333334,-16.0
2018-12-10,1,DL,1386,MSP,6.416666666666667,7.783333333333333,-21.0
2018-12-10,1,DL,1495,DTW,6.583333333333333,9.1,-27.0
2018-12-10,1,DL,1547,MSP,17.333333333333332,18.633333333333333,72.0
2018-12-10,1,DL,1853,ATL,5.783333333333333,9.083333333333334,-9.0
2018-12-24,1,DL,1528,MSP,6.333333333333333,7.633333333333333,-20.0
2018-12-24,1,EV,4364,EWR,11.6,15.0,-32.0
2018-12-31,1,EV,4364,EWR,11.6,15.0,-25.0
2018-12-03,1,MQ,3582,DFW,6.966666666666667,9.583333333333334,1.0
2018-12-10,1,MQ,3582,DFW,6.966666666666667,9.583333333333334,5.0
2018-12-17,1,MQ,3582,DFW,6.966666666666667,9.583333333333334,-28.0
2018-12-24,1,MQ,3582,DFW,6.65,9.483333333333333,-12.0
2018-12-31,1,MQ,3582,DFW,6.65,9.483333333333333,-10.0
2018-12-03,1,MQ,3597,ORD,10.15,11.166666666666666,26.0
2018-12-10,1,MQ,3597,ORD,10.15,11.166666666666666,-16.0
2018-12-17,1,MQ,3597,ORD,10.15,11.166666666666666,-17.0
2018-12-31,1,MQ,3597,ORD,10.033333333333333,11.066666666666666,1.0
2018-12-03,1,MQ,3779,DFW,17.166666666666668,19.75,4.0
2018-12-10,1,MQ,3779,DFW,17.166666666666668,19.75,-15.0
2018-12-17,1,MQ,3779,DFW,17.166666666666668,19.75,-13.0
2018-12-24,1,MQ,3779,DFW,17.1,19.733333333333334,-15.0
2018-12-31,1,MQ,3779,DFW,17.1,19.733333333333334,73.0
2018-12-10,1,MQ,3929,ORD,18.216666666666665,19.316666666666666,53.0
2018-12-17,1,MQ,3929,ORD,18.216666666666665,19.316666666666666,-11.0
2018-12-24,1,MQ,3929,ORD,14.883333333333333,15.9,-9.0
2018-12-31,1,MQ,3929,ORD,14.883333333333333,15.9,-2.0
2018-12-03,1,OH,5624,CLT,7.266666666666667,10.566666666666666,10.0
2018-12-17,1,OH,5624,CLT,7.266666666666667,10.566666666666666,-27.0
2018-12-24,1,OH,5624,CLT,7.133333333333334,10.566666666666666,-3.0
2018-12-31,1,OH,5624,CLT,7.133333333333334,10.566666666666666,-8.0
2018-12-03,1,YX,6117,DCA,17.25,20.183333333333334,-7.0
2018-12-10,1,YX,6117,DCA,17.25,20.183333333333334,-20.0
2018-12-17,1,YX,6117,DCA,17.25,20.183333333333334,-18.0
2018-12-03,1,OO,3511,MSP,9.783333333333333,11.05,-16.0
2018-12-03,1,OO,3690,DTW,18.75,21.016666666666666,-2.0
2018-12-03,1,OO,3707,DTW,14.666666666666666,17.016666666666666,7.0
2018-12-03,1,OO,3822,MSP,10.933333333333334,12.183333333333334,-11.0
2018-12-03,1,OO,4585,SLC,18.883333333333333,21.333333333333332,-15.0
2018-12-03,1,OO,5780,SFO,15.283333333333333,18.3,9.0
2018-12-24,1,OO,3504,ATL,11.183333333333334,14.333333333333334,-7.0
2018-12-24,1,OO,3508,ATL,5.75,9.083333333333334,-23.0
2018-12-24,1,OO,3687,LGA,7.0,10.3,1.0
2018-12-24,1,OO,3771,MSP,12.166666666666666,13.366666666666667,-11.0
2018-12-24,1,OO,3778,SLC,15.75,18.283333333333335,-32.0
2018-12-24,1,OO,5780,SFO,15.333333333333334,18.3,0.0
2018-12-24,1,OO,5968,ORD,6.666666666666667,7.833333333333333,-14.0
2018-12-17,1,DL,949,DTW,13.666666666666666,16.1,-37.0
2018-12-17,1,DL,1223,ATL,17.266666666666666,20.483333333333334,-21.0
2018-12-17,1,DL,1386,MSP,6.416666666666667,7.783333333333333,-30.0
2018-12-17,1,DL,1495,DTW,6.583333333333333,9.1,-34.0
2018-12-17,1,DL,1547,MSP,17.333333333333332,18.633333333333333,-18.0
2018-12-17,1,DL,1853,ATL,5.783333333333333,9.083333333333334,-25.0
2018-12-17,1,DL,2975,ATL,11.166666666666666,14.233333333333333,-15.0
2018-12-31,1,DL,1528,MSP,6.333333333333333,7.633333333333333,-11.0
2018-12-10,1,DL,2975,ATL,11.166666666666666,14.233333333333333,1.0
2018-12-03,1,EV,4029,ORD,16.15,17.166666666666668,-1.0
2018-12-03,1,EV,4269,EWR,6.166666666666667,9.466666666666667,0.0
2018-12-10,1,EV,4269,EWR,6.166666666666667,9.466666666666667,11.0
2018-12-17,1,EV,4269,EWR,6.166666666666667,9.466666666666667,-14.0
2018-12-24,1,EV,4272,EWR,6.0,9.4,4.0
2018-12-31,1,EV,4272,EWR,6.1,9.5,-33.0
2018-12-10,1,EV,4276,EWR,12.75,16.05,-15.0
2018-12-17,1,EV,4276,EWR,12.75,16.05,-4.0
2018-12-03,1,EV,4296,EWR,12.7,16.0,-6.0
2018-12-03,1,MQ,3460,DFW,13.216666666666667,15.75,16.0
2018-12-10,1,MQ,3460,DFW,13.216666666666667,15.75,-14.0
2018-12-17,1,MQ,3460,DFW,13.216666666666667,15.75,-19.0
2018-12-24,1,MQ,3460,DFW,13.133333333333333,15.8,-9.0
2018-12-31,1,MQ,3460,DFW,13.133333333333333,15.8,-10.0
2018-12-03,1,MQ,3479,ORD,5.283333333333333,6.316666666666666,9.0
2018-12-10,1,MQ,3479,ORD,5.283333333333333,6.316666666666666,11.0
2018-12-17,1,MQ,3479,ORD,5.283333333333333,6.316666666666666,-30.0
2018-12-24,1,MQ,3479,ORD,9.9,11.066666666666666,-27.0
2018-12-31,1,MQ,3479,ORD,5.133333333333334,6.316666666666666,-33.0
2018-12-24,1,MQ,4002,ORD,18.283333333333335,19.4,-22.0
2018-12-31,1,MQ,4002,ORD,18.283333333333335,19.4,98.0
2018-12-03,1,MQ,4061,ORD,8.2,9.25,14.0
2018-12-10,1,MQ,4061,ORD,8.2,9.25,30.0
2018-12-17,1,MQ,4061,ORD,8.2,9.25,7.0
2018-12-03,1,MQ,4166,ORD,14.816666666666666,15.816666666666666,70.0
2018-12-10,1,MQ,4166,ORD,14.816666666666666,15.816666666666666,-19.0
2018-12-17,1,MQ,4166,ORD,14.816666666666666,15.816666666666666,-20.0
2018-12-03,1,MQ,4196,ORD,20.366666666666667,21.4,-3.0
2018-12-10,1,MQ,4196,ORD,20.366666666666667,21.4,-6.0
2018-12-17,1,MQ,4196,ORD,20.366666666666667,21.4,-17.0
2018-12-24,1,MQ,4196,ORD,20.2,21.233333333333334,-27.0
2018-12-03,1,OH,5478,PHL,6.566666666666666,9.833333333333334,0.0
2018-12-10,1,OH,5478,PHL,6.566666666666666,9.833333333333334,-13.0
2018-12-17,1,OH,5478,PHL,6.566666666666666,9.833333333333334,-28.0
2018-12-24,1,OH,5478,PHL,6.333333333333333,9.666666666666666,1.0
2018-12-31,1,OH,5478,PHL,6.333333333333333,9.666666666666666,-39.0
2018-12-31,1,OH,5494,CLT,16.233333333333334,19.416666666666668,59.0
2018-12-03,1,OH,5593,PHL,13.583333333333334,16.816666666666666,4.0
2018-12-10,1,OH,5593,PHL,13.583333333333334,16.816666666666666,-14.0
2018-12-17,1,OH,5593,PHL,13.583333333333334,16.816666666666666,-24.0
2018-12-24,1,OH,5593,PHL,13.533333333333333,16.733333333333334,-32.0
2018-12-31,1,OH,5593,PHL,13.533333333333333,16.733333333333334,0.0
2018-12-17,1,OO,3511,MSP,9.783333333333333,11.05,21.0
2018-12-17,1,OO,3690,DTW,18.75,21.016666666666666,-7.0
2018-12-17,1,OO,3707,DTW,14.666666666666666,17.016666666666666,-16.0
2018-12-17,1,OO,3822,MSP,10.933333333333334,12.183333333333334,-10.0
2018-12-17,1,OO,4585,SLC,18.883333333333333,21.333333333333332,-14.0
2018-12-17,1,OO,5780,SFO,15.283333333333333,18.3,-41.0
2018-12-31,1,F9,159,DEN,10.216666666666667,11.8,-5.0
2018-12-31,1,OO,3504,ATL,11.183333333333334,14.333333333333334,-13.0
2018-12-31,1,OO,3508,ATL,5.75,9.083333333333334,-14.0
2018-12-31,1,OO,3687,LGA,7.0,10.3,-32.0
2018-12-31,1,OO,3771,MSP,12.166666666666666,13.366666666666667,-13.0
2018-12-31,1,OO,3778,SLC,15.75,18.283333333333335,14.0
2018-12-31,1,OO,5780,SFO,15.333333333333334,18.3,15.0
2018-12-31,1,OO,5968,ORD,6.666666666666667,7.833333333333333,4.0
2018-12-10,1,OO,3511,MSP,9.783333333333333,11.05,38.0
2018-12-10,1,OO,3690,DTW,18.75,21.016666666666666,-11.0
2018-12-10,1,OO,3707,DTW,14.666666666666666,17.016666666666666,-9.0
2018-12-10,1,OO,3822,MSP,10.933333333333334,12.183333333333334,-17.0
2018-12-10,1,OO,4585,SLC,18.883333333333333,21.333333333333332,-20.0
2018-12-10,1,OO,5780,SFO,15.283333333333333,18.3,-20.0
2018-12-24,1,UA,264,DEN,8.95,10.516666666666667,-16.0
2018-12-03,1,UA,588,ORD,9.416666666666666,10.433333333333334,3.0
2018-12-03,1,UA,465,DEN,16.516666666666666,18.083333333333332,-4.0
2018-12-03,1,UA,264,DEN,8.95,10.416666666666666,7.0
2018-12-03,1,9E,5002,DTW,9.116666666666667,11.533333333333333,-15.0
2018-12-10,1,9E,5002,DTW,9.116666666666667,11.533333333333333,-15.0
2018-12-17,1,9E,5002,DTW,9.116666666666667,11.533333333333333,-22.0
2018-12-10,1,UA,2211,ORD,7.033333333333333,8.116666666666667,-14.0
2018-12-10,1,UA,1531,ORD,17.5,18.466666666666665,-11.0
2018-12-10,1,UA,588,ORD,9.416666666666666,10.433333333333334,4.0
2018-12-10,1,UA,465,DEN,16.533333333333335,18.083333333333332,8.0
2018-12-10,1,UA,264,DEN,8.95,10.416666666666666,-8.0
2018-12-31,1,UA,264,DEN,8.95,10.516666666666667,22.0
2018-12-03,1,UA,2211,ORD,7.033333333333333,8.116666666666667,1.0
2018-12-03,1,UA,1531,ORD,17.5,18.466666666666665,3.0
2018-12-17,1,UA,2211,ORD,7.033333333333333,8.116666666666667,-15.0
2018-12-17,1,UA,1531,ORD,17.5,18.466666666666665,-3.0
2018-12-17,1,UA,588,ORD,9.416666666666666,10.433333333333334,-21.0
2018-12-17,1,UA,465,DEN,16.533333333333335,18.083333333333332,-17.0
2018-12-17,1,UA,264,DEN,8.95,10.416666666666666,-15.0
2018-12-03,1,9E,5255,MSP,15.25,16.633333333333333,-29.0
2018-12-10,1,9E,5255,MSP,15.25,16.633333333333333,-4.0
2018-12-17,1,9E,5255,MSP,15.25,16.633333333333333,-22.0
2018-12-03,1,9E,3340,LGA,6.166666666666667,9.516666666666667,-7.0
2018-12-10,1,9E,3340,LGA,6.166666666666667,9.516666666666667,298.0
2018-12-17,1,9E,3340,LGA,6.166666666666667,9.516666666666667,-11.0
2018-12-24,1,9E,3386,DTW,8.75,11.116666666666667,-9.0
2018-12-31,1,9E,3386,DTW,8.75,11.116666666666667,-24.0
2018-12-03,1,9E,3386,LGA,18.05,21.316666666666666,5.0
2018-12-10,1,9E,3386,LGA,18.05,21.316666666666666,-12.0
2018-12-17,1,9E,3386,LGA,18.05,21.316666666666666,94.0
2018-12-24,1,9E,3466,MSP,15.4,16.733333333333334,5.0
2018-12-31,1,9E,3466,MSP,15.4,16.733333333333334,8.0
2018-12-03,1,9E,5281,LGA,12.35,15.633333333333333,-26.0
2018-12-10,1,9E,5281,LGA,12.35,15.633333333333333,2.0
2018-12-17,1,9E,5281,LGA,12.35,15.633333333333333,-19.0
2018-12-03,1,DL,949,DTW,13.666666666666666,16.1,-20.0
2018-12-03,1,DL,1223,ATL,17.266666666666666,20.483333333333334,5.0
2018-12-03,1,DL,1386,MSP,6.416666666666667,7.783333333333333,-16.0
2018-12-03,1,DL,1495,DTW,6.583333333333333,9.1,-12.0
2018-12-03,1,DL,1547,MSP,17.333333333333332,18.633333333333333,-8.0
2018-12-03,1,DL,1853,ATL,5.783333333333333,9.083333333333334,-15.0
2018-12-03,1,DL,2975,ATL,11.166666666666666,14.233333333333333,-9.0
2018-12-04,2,DL,1495,DTW,6.583333333333333,9.1,-21.0
2018-12-04,2,DL,1547,MSP,17.333333333333332,18.633333333333333,2.0
2018-12-04,2,DL,1853,ATL,5.783333333333333,9.083333333333334,-20.0
2018-12-04,2,DL,2975,ATL,11.166666666666666,14.233333333333333,-15.0
2018-12-25,2,DL,1528,MSP,6.333333333333333,7.633333333333333,-21.0
2018-12-25,2,EV,4364,EWR,11.6,15.0,-25.0
2018-12-04,2,MQ,3582,DFW,6.966666666666667,9.583333333333334,13.0
2018-12-11,2,MQ,3582,DFW,6.966666666666667,9.583333333333334,-7.0
2018-12-18,2,MQ,3582,DFW,6.966666666666667,9.583333333333334,-20.0
2018-12-25,2,MQ,3582,DFW,6.65,9.483333333333333,0.0
2018-12-04,2,MQ,3597,ORD,10.15,11.166666666666666,15.0
2018-12-11,2,MQ,3597,ORD,10.15,11.166666666666666,-13.0
2018-12-18,2,MQ,3597,ORD,10.15,11.166666666666666,-3.0
2018-12-25,2,MQ,3597,ORD,9.9,11.066666666666666,51.0
2018-12-04,2,MQ,3779,DFW,17.166666666666668,19.75,5.0
2018-12-11,2,MQ,3779,DFW,17.166666666666668,19.75,-3.0
2018-12-18,2,MQ,3779,DFW,17.166666666666668,19.75,-17.0
2018-12-25,2,MQ,3779,DFW,17.1,19.733333333333334,-1.0
2018-12-04,2,MQ,3929,ORD,18.216666666666665,19.316666666666666,28.0
2018-12-11,2,MQ,3929,ORD,18.216666666666665,19.316666666666666,-31.0
2018-12-18,2,MQ,3929,ORD,18.216666666666665,19.316666666666666,-19.0
2018-12-25,2,MQ,3929,ORD,14.883333333333333,15.9,-17.0
2018-12-04,2,OH,5624,CLT,7.266666666666667,10.566666666666666,-1.0
2018-12-11,2,OH,5624,CLT,7.266666666666667,10.566666666666666,-11.0
2018-12-18,2,OH,5624,CLT,7.266666666666667,10.566666666666666,-8.0
2018-12-25,2,OH,5624,CLT,7.133333333333334,10.566666666666666,-13.0
2018-12-04,2,OO,5780,SFO,15.283333333333333,18.3,-15.0
2018-12-04,2,YX,6117,DCA,17.25,20.183333333333334,11.0
2018-12-11,2,YX,6117,DCA,17.25,20.183333333333334,-27.0
2018-12-18,2,YX,6117,DCA,17.25,20.183333333333334,-15.0
2018-12-04,2,F9,1995,LAS,13.55,15.316666666666666,-6.0
2018-12-04,2,F9,163,DEN,19.633333333333333,21.216666666666665,-12.0
2018-12-04,2,OO,3511,MSP,9.783333333333333,11.05,-16.0
2018-12-04,2,OO,3690,DTW,18.75,21.016666666666666,10.0
2018-12-04,2,OO,3707,DTW,14.666666666666666,17.016666666666666,-2.0
2018-12-04,2,OO,3822,MSP,10.933333333333334,12.183333333333334,-4.0
2018-12-04,2,OO,4585,SLC,18.883333333333333,21.333333333333332,-11.0
2018-12-25,2,OO,3504,ATL,11.183333333333334,14.333333333333334,-14.0
2018-12-25,2,OO,3508,ATL,5.75,9.083333333333334,-3.0
2018-12-25,2,OO,3771,MSP,13.0,14.266666666666667,-20.0
2018-12-25,2,OO,3840,LGA,10.0,13.283333333333333,-9.0
2018-12-25,2,OO,5780,SFO,15.333333333333334,18.3,1.0
2018-12-18,2,DL,949,DTW,13.666666666666666,16.1,-27.0
2018-12-18,2,DL,1223,ATL,17.266666666666666,20.483333333333334,-22.0
2018-12-18,2,DL,1386,MSP,6.416666666666667,7.783333333333333,-21.0
2018-12-18,2,DL,1495,DTW,6.583333333333333,9.1,-31.0
2018-12-18,2,DL,1547,MSP,17.333333333333332,18.633333333333333,-12.0
2018-12-18,2,DL,1853,ATL,5.783333333333333,9.083333333333334,-23.0
2018-12-18,2,DL,2975,ATL,11.166666666666666,14.233333333333333,-17.0
2018-12-11,2,DL,949,DTW,13.666666666666666,16.1,-34.0
2018-12-11,2,DL,1223,ATL,17.266666666666666,20.483333333333334,-31.0
2018-12-11,2,DL,1386,MSP,6.416666666666667,7.783333333333333,-19.0
2018-12-11,2,DL,1495,DTW,6.583333333333333,9.1,-25.0
2018-12-11,2,DL,1547,MSP,17.333333333333332,18.633333333333333,-22.0
2018-12-11,2,DL,1853,ATL,5.783333333333333,9.083333333333334,-17.0
2018-12-11,2,DL,2975,ATL,11.166666666666666,14.233333333333333,-23.0
2018-12-04,2,EV,4029,ORD,16.15,17.166666666666668,-4.0
2018-12-04,2,EV,4269,EWR,6.166666666666667,9.466666666666667,-20.0
2018-12-11,2,EV,4269,EWR,6.166666666666667,9.466666666666667,-12.0
2018-12-18,2,EV,4269,EWR,6.166666666666667,9.466666666666667,-10.0
2018-12-25,2,EV,4272,EWR,6.0,9.4,-20.0
2018-12-11,2,EV,4276,EWR,12.75,16.05,113.0
2018-12-18,2,EV,4276,EWR,12.75,16.05,-14.0
2018-12-04,2,EV,4296,EWR,12.7,16.0,39.0
2018-12-04,2,MQ,3460,DFW,13.216666666666667,15.75,-2.0
2018-12-11,2,MQ,3460,DFW,13.216666666666667,15.75,-8.0
2018-12-18,2,MQ,3460,DFW,13.216666666666667,15.75,-13.0
2018-12-04,2,MQ,3479,ORD,5.283333333333333,6.316666666666666,-21.0
2018-12-11,2,MQ,3479,ORD,5.283333333333333,6.316666666666666,-2.0
2018-12-18,2,MQ,3479,ORD,5.283333333333333,6.316666666666666,-4.0
2018-12-04,2,MQ,4061,ORD,8.2,9.25,-14.0
2018-12-11,2,MQ,4061,ORD,8.2,9.25,-16.0
2018-12-18,2,MQ,4061,ORD,8.2,9.25,-12.0
2018-12-04,2,MQ,4166,ORD,14.816666666666666,15.816666666666666,14.0
2018-12-11,2,MQ,4166,ORD,14.816666666666666,15.816666666666666,-16.0
2018-12-18,2,MQ,4166,ORD,14.816666666666666,15.816666666666666,33.0
2018-12-04,2,MQ,4196,ORD,20.366666666666667,21.4,-12.0
2018-12-11,2,MQ,4196,ORD,20.366666666666667,21.4,-21.0
2018-12-18,2,MQ,4196,ORD,20.366666666666667,21.4,-13.0
2018-12-25,2,MQ,4196,ORD,16.7,17.733333333333334,-5.0
2018-12-04,2,OH,5478,PHL,6.566666666666666,9.833333333333334,3.0
2018-12-11,2,OH,5478,PHL,6.566666666666666,9.833333333333334,-24.0
2018-12-18,2,OH,5478,PHL,6.566666666666666,9.833333333333334,-19.0
2018-12-25,2,OH,5478,PHL,6.333333333333333,9.666666666666666,-33.0
2018-12-25,2,OH,5494,CLT,16.233333333333334,19.416666666666668,5.0
2018-12-04,2,OH,5593,PHL,13.583333333333334,16.816666666666666,-23.0
2018-12-11,2,OH,5593,PHL,13.583333333333334,16.816666666666666,-20.0
2018-12-18,2,OH,5593,PHL,13.583333333333334,16.816666666666666,-17.0
2018-12-25,2,OH,5593,PHL,13.533333333333333,16.733333333333334,-24.0
2018-12-18,2,OO,3511,MSP,9.783333333333333,11.05,-21.0
2018-12-18,2,OO,3690,DTW,18.75,21.016666666666666,-15.0
2018-12-18,2,OO,3707,DTW,14.666666666666666,17.016666666666666,-20.0
2018-12-18,2,OO,3822,MSP,10.933333333333334,12.183333333333334,21.0
2018-12-11,2,F9,1995,LAS,13.55,15.316666666666666,-21.0
2018-12-11,2,F9,163,DEN,19.633333333333333,21.216666666666665,-23.0
2018-12-18,2,F9,1760,MCO,9.933333333333334,13.833333333333334,-12.0
2018-12-18,2,F9,1995,LAS,13.65,15.466666666666667,-37.0
2018-12-18,2,F9,161,DEN,19.6,21.216666666666665,-39.0
2018-12-25,2,F9,1760,MCO,9.933333333333334,13.833333333333334,105.0
2018-12-18,2,OO,4585,SLC,18.883333333333333,21.333333333333332,-17.0
2018-12-18,2,OO,5780,SFO,15.283333333333333,18.3,-38.0
2018-12-11,2,OO,3511,MSP,9.783333333333333,11.05,-19.0
2018-12-11,2,OO,3690,DTW,18.75,21.016666666666666,6.0
2018-12-11,2,OO,3707,DTW,14.666666666666666,17.016666666666666,-21.0
2018-12-11,2,OO,3822,MSP,10.933333333333334,12.183333333333334,-16.0
2018-12-11,2,OO,4585,SLC,18.883333333333333,21.333333333333332,-23.0
2018-12-11,2,OO,5780,SFO,15.283333333333333,18.3,-13.0
2018-12-25,2,UA,264,DEN,8.95,10.5,14.0
2018-12-11,2,UA,2211,ORD,7.033333333333333,8.116666666666667,-7.0
2018-12-11,2,UA,1531,ORD,17.5,18.466666666666665,-20.0
2018-12-04,2,9E,5002,DTW,9.116666666666667,11.533333333333333,-15.0
2018-12-11,2,9E,5002,DTW,9.116666666666667,11.533333333333333,-12.0
2018-12-18,2,9E,5002,DTW,9.116666666666667,11.533333333333333,-26.0
2018-12-11,2,UA,588,ORD,9.416666666666666,10.433333333333334,-3.0
2018-12-11,2,UA,465,DEN,16.533333333333335,18.083333333333332,-6.0
2018-12-11,2,UA,264,DEN,8.95,10.416666666666666,-6.0
2018-12-04,2,UA,2211,ORD,7.033333333333333,8.116666666666667,-3.0
2018-12-04,2,UA,1531,ORD,17.5,18.466666666666665,6.0
2018-12-04,2,UA,588,ORD,9.416666666666666,10.433333333333334,-10.0
2018-12-04,2,UA,465,DEN,16.516666666666666,18.083333333333332,-4.0
2018-12-04,2,UA,264,DEN,8.95,10.416666666666666,-9.0
2018-12-18,2,UA,2211,ORD,7.033333333333333,8.116666666666667,-11.0
2018-12-18,2,UA,1531,ORD,17.5,18.466666666666665,-11.0
2018-12-18,2,UA,588,ORD,9.416666666666666,10.433333333333334,-6.0
2018-12-18,2,UA,465,DEN,16.533333333333335,18.083333333333332,-3.0
2018-12-18,2,UA,264,DEN,8.95,10.416666666666666,-8.0
2018-12-04,2,9E,5255,MSP,15.25,16.633333333333333,-11.0
2018-12-11,2,9E,5255,MSP,15.25,16.633333333333333,-36.0
2018-12-18,2,9E,5255,MSP,15.25,16.633333333333333,-32.0
2018-12-25,2,9E,3339,MSP,15.4,16.733333333333334,-18.0
2018-12-04,2,9E,3340,LGA,6.166666666666667,9.516666666666667,-23.0
2018-12-11,2,9E,3340,LGA,6.166666666666667,9.516666666666667,-24.0
2018-12-18,2,9E,3340,LGA,6.166666666666667,9.516666666666667,34.0
2018-12-25,2,9E,3386,DTW,8.75,11.116666666666667,-23.0
2018-12-04,2,9E,5281,LGA,12.35,15.633333333333333,-16.0
2018-12-11,2,9E,5281,LGA,12.35,15.633333333333333,-25.0
2018-12-18,2,9E,5281,LGA,12.35,15.633333333333333,-4.0
2018-12-04,2,DL,949,DTW,13.666666666666666,16.1,-29.0
2018-12-04,2,DL,1223,ATL,17.266666666666666,20.483333333333334,-2.0
2018-12-04,2,DL,1386,MSP,6.416666666666667,7.783333333333333,-35.0
2018-12-05,3,DL,949,DTW,13.666666666666666,16.1,-29.0
2018-12-05,3,DL,1223,ATL,17.266666666666666,20.483333333333334,-30.0
2018-12-05,3,DL,1386,MSP,6.416666666666667,7.783333333333333,-25.0
2018-12-05,3,DL,1495,DTW,6.583333333333333,9.1,-11.0
2018-12-05,3,DL,1547,MSP,17.333333333333332,18.633333333333333,6.0
2018-12-05,3,DL,1853,ATL,5.783333333333333,9.083333333333334,-20.0
2018-12-05,3,DL,2975,ATL,11.166666666666666,14.233333333333333,-22.0
2018-12-19,3,DL,2975,ATL,11.166666666666666,14.233333333333333,-10.0
2018-12-26,3,DL,1528,MSP,6.333333333333333,7.7,-28.0
2018-12-19,3,EV,4364,EWR,11.6,15.0,-8.0
2018-12-26,3,EV,4364,EWR,11.6,15.0,65.0
2018-12-05,3,MQ,3582,DFW,6.966666666666667,9.583333333333334,-22.0
2018-12-12,3,MQ,3582,DFW,6.966666666666667,9.583333333333334,17.0
2018-12-19,3,MQ,3582,DFW,6.65,9.483333333333333,12.0
2018-12-26,3,MQ,3582,DFW,6.65,9.483333333333333,-13.0
2018-12-05,3,MQ,3597,ORD,10.15,11.166666666666666,69.0
2018-12-12,3,MQ,3597,ORD,10.15,11.166666666666666,-8.0
2018-12-19,3,MQ,3597,ORD,10.033333333333333,11.066666666666666,1.0
2018-12-26,3,MQ,3597,ORD,10.033333333333333,11.066666666666666,-15.0
2018-12-05,3,MQ,3779,DFW,17.166666666666668,19.75,-6.0
2018-12-12,3,MQ,3779,DFW,17.166666666666668,19.75,8.0
2018-12-19,3,MQ,3779,DFW,17.1,19.733333333333334,46.0
2018-12-05,3,MQ,3929,ORD,18.216666666666665,19.316666666666666,-7.0
2018-12-12,3,MQ,3929,ORD,18.216666666666665,19.316666666666666,-1.0
2018-12-19,3,MQ,3929,ORD,14.883333333333333,15.9,-19.0
2018-12-26,3,MQ,3929,ORD,14.883333333333333,15.9,-13.0
2018-12-05,3,OH,5624,CLT,7.266666666666667,10.566666666666666,-7.0
2018-12-12,3,OH,5624,CLT,7.266666666666667,10.566666666666666,14.0
2018-12-19,3,OH,5624,CLT,7.133333333333334,10.566666666666666,-24.0
2018-12-26,3,OH,5624,CLT,7.133333333333334,10.566666666666666,-14.0
2018-12-05,3,OO,3511,MSP,9.783333333333333,11.05,11.0
2018-12-05,3,OO,3690,DTW,18.75,21.016666666666666,-9.0
2018-12-05,3,OO,3707,DTW,14.666666666666666,17.016666666666666,-12.0
2018-12-05,3,OO,3822,MSP,10.933333333333334,12.183333333333334,-2.0
2018-12-05,3,OO,4585,SLC,18.883333333333333,21.333333333333332,8.0
2018-12-05,3,OO,5780,SFO,15.283333333333333,18.3,-16.0
2018-12-05,3,YX,6117,DCA,17.25,20.183333333333334,-23.0
2018-12-12,3,YX,6117,DCA,17.25,20.183333333333334,-11.0
2018-12-19,3,YX,6117,DCA,17.25,20.183333333333334,-23.0
2018-12-05,3,F9,2149,PHX,17.083333333333332,19.666666666666668,71.0
2018-12-26,3,OO,3505,ATL,11.183333333333334,14.333333333333334,-10.0
2018-12-26,3,OO,3508,ATL,5.75,9.083333333333334,-20.0
2018-12-26,3,OO,3556,ATL,17.133333333333333,20.4,9.0
2018-12-26,3,OO,3575,LGA,18.05,21.283333333333335,-23.0
2018-12-26,3,OO,3624,LGA,7.0,10.333333333333334,119.0
2018-12-26,3,OO,3682,MSP,9.166666666666666,10.583333333333334,-4.0
2018-12-26,3,OO,3753,DTW,10.966666666666667,13.25,-9.0
2018-12-26,3,OO,4585,SLC,18.75,21.2,35.0
2018-12-12,3,OO,3690,DTW,18.75,21.016666666666666,-10.0
2018-12-12,3,OO,3707,DTW,14.666666666666666,17.016666666666666,0.0
2018-12-12,3,OO,3822,MSP,10.933333333333334,12.183333333333334,-9.0
2018-12-12,3,OO,4585,SLC,18.883333333333333,21.333333333333332,-27.0
2018-12-12,3,OO,5780,SFO,15.283333333333333,18.3,-12.0
2018-12-19,3,DL,949,DTW,13.666666666666666,16.1,-22.0
2018-12-19,3,DL,1223,ATL,17.266666666666666,20.483333333333334,-10.0
2018-12-19,3,DL,1386,MSP,6.416666666666667,7.783333333333333,-25.0
2018-12-19,3,DL,1495,DTW,6.583333333333333,9.1,-30.0
2018-12-19,3,DL,1547,MSP,17.333333333333332,18.633333333333333,-16.0
2018-12-19,3,DL,1853,ATL,5.783333333333333,9.083333333333334,-28.0
2018-12-12,3,DL,949,DTW,13.666666666666666,16.1,29.0
2018-12-12,3,DL,1223,ATL,17.266666666666666,20.483333333333334,-23.0
2018-12-12,3,DL,1386,MSP,6.416666666666667,7.783333333333333,-29.0
2018-12-12,3,DL,1495,DTW,6.583333333333333,9.1,31.0
2018-12-12,3,DL,1547,MSP,17.333333333333332,18.633333333333333,-8.0
2018-12-12,3,DL,1853,ATL,5.783333333333333,9.083333333333334,-24.0
2018-12-12,3,DL,2975,ATL,11.166666666666666,14.233333333333333,-13.0
2018-12-19,3,EV,4027,EWR,6.0,9.4,-2.0
2018-12-05,3,EV,4029,ORD,16.15,17.166666666666668,-13.0
2018-12-26,3,EV,4257,ORD,10.75,11.783333333333333,-12.0
